DateTime,stage_cm,manual_stage_cm,discharge_Ls,stage_corr_cm,Discharge_Ls
2021-06-27T19:15:00Z,15.978953057363768,NA,NA,14.978953057363768,25.748033111979836
2021-06-27T19:30:00Z,16.101319002920974,NA,NA,15.101319002920974,26.188738663040027
2021-06-27T19:45:00Z,15.683235355600212,NA,NA,14.683235355600212,24.698433700733432
2021-06-27T20:00:00Z,15.968755895233937,NA,NA,14.968755895233937,25.711476452628958
2021-06-27T20:15:00Z,16.050333192272127,NA,NA,15.050333192272127,26.00465687984291
2021-06-27T20:30:00Z,15.693432517729894,NA,NA,14.693432517729894,24.734263207675255
2021-06-27T20:45:00Z,15.948361570974281,NA,NA,14.948361570974281,25.638441043113836
2021-06-27T21:00:00Z,15.642446707081046,NA,NA,14.642446707081046,24.55537537025335
2021-06-27T21:15:00Z,15.673038193470239,NA,NA,14.673038193470239,24.66263016351946
2021-06-27T21:30:00Z,15.601658058561735,NA,NA,14.601658058561735,24.41273255543478
2021-06-27T21:45:00Z,15.713826841989405,NA,NA,14.713826841989405,24.806000130746053
2021-06-27T22:00:00Z,15.62205238282139,NA,NA,14.62205238282139,24.484002023386317
2021-06-27T22:15:00Z,15.438503464485361,NA,NA,14.438503464485361,23.84631645278372
2021-06-27T22:30:00Z,15.560869410042717,NA,NA,14.560869410042717,24.27050525627925
2021-06-27T22:45:00Z,15.754615490508574,NA,NA,14.754615490508574,24.949785613634674
2021-06-27T23:00:00Z,15.438503464485361,NA,NA,14.438503464485361,23.84631645278372
2021-06-27T23:15:00Z,15.530277923653378,NA,NA,14.530277923653378,24.16410746406554
2021-06-27T23:30:00Z,15.73422116624906,NA,NA,14.73422116624906,24.87784093273286
2021-06-27T23:45:00Z,15.683235355600212,NA,NA,14.683235355600212,24.698433700733432
2021-06-28T00:00:00Z,15.642446707080902,NA,NA,14.642446707080902,24.55537537025285
2021-06-28T00:15:00Z,15.571066572172544,NA,NA,14.571066572172544,24.306023126475072
2021-06-28T00:30:00Z,15.581263734302372,NA,NA,14.581263734302372,24.34156696639977
2021-06-28T00:45:00Z,15.78520697689791,NA,NA,14.78520697689791,25.057897407954197
2021-06-28T01:00:00Z,15.662841031340557,NA,NA,14.662841031340557,24.626852596035388
2021-06-28T01:15:00Z,15.581263734302372,NA,NA,14.581263734302372,24.34156696639977
2021-06-28T01:30:00Z,15.356926167447176,NA,NA,14.356926167447176,23.565601495430297
2021-06-28T01:45:00Z,15.479292113004528,NA,NA,14.479292113004528,23.987297204953713
2021-06-28T02:00:00Z,15.367123329577003,NA,NA,14.367123329577003,23.600599971048595
2021-06-28T02:15:00Z,15.78520697689791,NA,NA,14.78520697689791,25.057897407954197
2021-06-28T02:30:00Z,15.703629679859722,NA,NA,14.703629679859722,24.770118684346468
2021-06-28T02:45:00Z,15.489489275134355,NA,NA,14.489489275134355,24.022607317318524
2021-06-28T03:00:00Z,15.530277923653378,NA,NA,14.530277923653378,24.16410746406554
2021-06-28T03:15:00Z,15.418109140225852,NA,NA,14.418109140225852,23.77598189507224
2021-06-28T03:30:00Z,15.652643869210873,NA,NA,14.652643869210873,24.591100998280183
2021-06-28T03:45:00Z,15.316137518928011,NA,NA,14.316137518928011,23.42586729024637
2021-06-28T04:00:00Z,15.407911978096024,NA,NA,14.407911978096024,23.74085357080956
2021-06-28T04:15:00Z,15.520080761523692,NA,NA,14.520080761523692,24.128693472785713
